Uid,Sid,Key,Time,Category,Value,UpdateTime
6503113837,xiaomisports_app,indoor_running,1680295353,running,"{""time"":1680295353,""timezone"":-12,""version"":1,""start_time"":1680295353,""end_time"":1680296558,""proto_type"":3,""sport_type"":3,""duration"":1205,""distance"":670,""calories"":184,""max_pace"":0,""min_pace"":268,""avg_pace"":1784,""steps"":684,""max_cadence"":0,""avg_cadence"":34,""avg_hrm"":129,""max_hrm"":155,""min_hrm"":100,""train_effect"":19}",1700589428
6503113837,xiaomisports_app,indoor_fitness,1680552993,indoor_fitness,"{""time"":1680552993,""timezone"":-12,""version"":1,""start_time"":1680552993,""end_time"":1680556623,""proto_type"":8,""sport_type"":399,""duration"":3630,""calories"":469,""avg_hrm"":116,""max_hrm"":150,""min_hrm"":79,""train_effect"":18}",1700589427
6503113837,xiaomisports_app,indoor_running,1680556641,running,"{""time"":1680556641,""timezone"":-12,""version"":1,""start_time"":1680556641,""end_time"":1680558438,""proto_type"":3,""sport_type"":3,""duration"":1797,""distance"":1990,""calories"":265,""max_pace"":0,""min_pace"":294,""avg_pace"":2118,""steps"":683,""max_cadence"":0,""avg_cadence"":23,""avg_hrm"":126,""max_hrm"":179,""min_hrm"":69,""train_effect"":24}",1700589427
6503113837,xiaomisports_app,indoor_fitness,1680629606,indoor_fitness,"{""time"":1680629606,""timezone"":-12,""version"":1,""start_time"":1680629606,""end_time"":1680633054,""proto_type"":8,""sport_type"":399,""duration"":3448,""calories"":357,""avg_hrm"":103,""max_hrm"":129,""min_hrm"":79,""train_effect"":5}",1700589426
6503113837,xiaomisports_app,indoor_running,1680633093,running,"{""time"":1680633093,""timezone"":-12,""version"":1,""start_time"":1680633093,""end_time"":1680634582,""proto_type"":3,""sport_type"":3,""duration"":1489,""distance"":1080,""calories"":243,""max_pace"":0,""min_pace"":272,""avg_pace"":1374,""steps"":954,""max_cadence"":0,""avg_cadence"":38,""avg_hrm"":134,""max_hrm"":157,""min_hrm"":101,""train_effect"":22}",1700589425
6503113837,xiaomisports_app,indoor_fitness,1680717186,indoor_fitness,"{""time"":1680717186,""timezone"":-12,""version"":1,""start_time"":1680717186,""end_time"":1680721767,""proto_type"":8,""sport_type"":399,""duration"":4581,""calories"":680,""avg_hrm"":126,""max_hrm"":158,""min_hrm"":106,""train_effect"":22}",1700589424
6503113837,xiaomisports_app,indoor_running,1680721812,running,"{""time"":1680721812,""timezone"":-12,""version"":1,""start_time"":1680721812,""end_time"":1680723593,""proto_type"":3,""sport_type"":3,""duration"":1781,""distance"":3880,""calories"":263,""max_pace"":0,""min_pace"":286,""avg_pace"":843,""steps"":2101,""max_cadence"":0,""avg_cadence"":71,""avg_hrm"":126,""max_hrm"":182,""min_hrm"":74,""train_effect"":24}",1700589424
6503113837,xiaomisports_app,indoor_fitness,1681155253,indoor_fitness,"{""time"":1681155253,""timezone"":-12,""version"":1,""start_time"":1681155253,""end_time"":1681159075,""proto_type"":8,""sport_type"":399,""duration"":3822,""calories"":564,""avg_hrm"":125,""max_hrm"":160,""min_hrm"":79,""train_effect"":23}",1700589424
6503113837,xiaomisports_app,elliptical_trainer,1681159127,elliptical_trainer,"{""time"":1681159127,""timezone"":-12,""version"":1,""start_time"":1681159127,""end_time"":1681159486,""proto_type"":11,""sport_type"":11,""duration"":359,""calories"":58,""avg_hrm"":139,""max_hrm"":172,""min_hrm"":67,""train_effect"":17}",1700589423
6503113837,xiaomisports_app,indoor_fitness,1681230829,indoor_fitness,"{""time"":1681230829,""timezone"":-12,""version"":1,""start_time"":1681230829,""end_time"":1681234850,""proto_type"":8,""sport_type"":399,""duration"":4021,""calories"":397,""avg_hrm"":101,""max_hrm"":138,""min_hrm"":69,""train_effect"":4}",1700589423
6503113837,xiaomisports_app,indoor_running,1681234898,running,"{""time"":1681234898,""timezone"":-12,""version"":1,""start_time"":1681234898,""end_time"":1681236659,""proto_type"":3,""sport_type"":3,""duration"":1761,""distance"":2990,""calories"":270,""max_pace"":0,""min_pace"":269,""avg_pace"":1153,""steps"":1632,""max_cadence"":0,""avg_cadence"":56,""avg_hrm"":129,""max_hrm"":162,""min_hrm"":80,""train_effect"":21}",1700589422
6503113837,xiaomisports_app,indoor_fitness,1681328402,indoor_fitness,"{""time"":1681328402,""timezone"":-12,""version"":1,""start_time"":1681328402,""end_time"":1681332723,""proto_type"":8,""sport_type"":399,""duration"":4320,""calories"":524,""avg_hrm"":112,""max_hrm"":140,""min_hrm"":84,""train_effect"":12}",1700589422
6503113837,xiaomisports_app,indoor_running,1681332785,running,"{""time"":1681332785,""timezone"":-12,""version"":1,""start_time"":1681332785,""end_time"":1681333932,""proto_type"":3,""sport_type"":3,""duration"":1147,""distance"":1880,""calories"":175,""max_pace"":0,""min_pace"":367,""avg_pace"":1297,""steps"":839,""max_cadence"":0,""avg_cadence"":44,""avg_hrm"":129,""max_hrm"":159,""min_hrm"":105,""train_effect"":19}",1700589421
6503113837,xiaomisports_app,indoor_fitness,1681410062,indoor_fitness,"{""time"":1681410062,""timezone"":-12,""version"":1,""start_time"":1681410062,""end_time"":1681414073,""proto_type"":8,""sport_type"":399,""duration"":4011,""calories"":538,""avg_hrm"":119,""max_hrm"":161,""min_hrm"":82,""train_effect"":21}",1700589421
6503113837,xiaomisports_app,indoor_running,1681414164,running,"{""time"":1681414164,""timezone"":-12,""version"":1,""start_time"":1681414164,""end_time"":1681415891,""proto_type"":3,""sport_type"":3,""duration"":1727,""distance"":1130,""calories"":299,""max_pace"":0,""min_pace"":286,""avg_pace"":1522,""steps"":1111,""max_cadence"":0,""avg_cadence"":39,""avg_hrm"":138,""max_hrm"":170,""min_hrm"":104,""train_effect"":25}",1700589419
6503113837,xiaomisports_app,indoor_fitness,1681502862,indoor_fitness,"{""time"":1681502862,""timezone"":-12,""version"":1,""start_time"":1681502862,""end_time"":1681506971,""proto_type"":8,""sport_type"":399,""duration"":4108,""calories"":495,""avg_hrm"":112,""max_hrm"":144,""min_hrm"":84,""train_effect"":16}",1700589419
6503113837,xiaomisports_app,indoor_running,1681507018,running,"{""time"":1681507018,""timezone"":-12,""version"":1,""start_time"":1681507018,""end_time"":1681507590,""proto_type"":3,""sport_type"":3,""duration"":572,""distance"":280,""calories"":83,""max_pace"":0,""min_pace"":374,""avg_pace"":2015,""steps"":311,""max_cadence"":0,""avg_cadence"":33,""avg_hrm"":126,""max_hrm"":142,""min_hrm"":106,""train_effect"":10}",1700589418
6503113837,xiaomisports_app,indoor_fitness,1681757471,indoor_fitness,"{""time"":1681757471,""timezone"":-12,""version"":1,""start_time"":1681757471,""end_time"":1681760784,""proto_type"":8,""sport_type"":399,""duration"":3313,""calories"":432,""avg_hrm"":117,""max_hrm"":149,""min_hrm"":76,""train_effect"":19}",1700589418
6503113837,xiaomisports_app,indoor_running,1681760803,running,"{""time"":1681760803,""timezone"":-12,""version"":1,""start_time"":1681760803,""end_time"":1681761990,""proto_type"":3,""sport_type"":3,""duration"":1187,""distance"":2470,""calories"":211,""max_pace"":0,""min_pace"":255,""avg_pace"":803,""steps"":1308,""max_cadence"":0,""avg_cadence"":66,""avg_hrm"":141,""max_hrm"":181,""min_hrm"":112,""train_effect"":23}",1700589417
6503113837,xiaomisports_app,indoor_fitness,1682012111,indoor_fitness,"{""time"":1682012111,""timezone"":-12,""version"":1,""start_time"":1682012111,""end_time"":1682014770,""proto_type"":8,""sport_type"":399,""duration"":2658,""calories"":417,""avg_hrm"":130,""max_hrm"":172,""min_hrm"":83,""train_effect"":29}",1700589417
6503113837,xiaomisports_app,indoor_fitness,1682359802,indoor_fitness,"{""time"":1682359802,""timezone"":-12,""version"":1,""start_time"":1682359802,""end_time"":1682362437,""proto_type"":8,""sport_type"":399,""duration"":2635,""calories"":320,""avg_hrm"":112,""max_hrm"":137,""min_hrm"":78,""train_effect"":13}",1700589416
6503113837,xiaomisports_app,indoor_running,1682362520,running,"{""time"":1682362520,""timezone"":-12,""version"":1,""start_time"":1682362520,""end_time"":1682364242,""proto_type"":3,""sport_type"":3,""duration"":1722,""distance"":2850,""calories"":263,""max_pace"":0,""min_pace"":249,""avg_pace"":930,""steps"":1564,""max_cadence"":0,""avg_cadence"":54,""avg_hrm"":128,""max_hrm"":177,""min_hrm"":69,""train_effect"":26}",1700589416
6503113837,xiaomisports_app,indoor_fitness,1682440980,indoor_fitness,"{""time"":1682440980,""timezone"":-12,""version"":1,""start_time"":1682440980,""end_time"":1682444856,""proto_type"":8,""sport_type"":399,""duration"":3876,""calories"":488,""avg_hrm"":115,""max_hrm"":148,""min_hrm"":84,""train_effect"":19}",1700589415
6503113837,xiaomisports_app,indoor_running,1682444914,running,"{""time"":1682444914,""timezone"":-12,""version"":1,""start_time"":1682444914,""end_time"":1682446378,""proto_type"":3,""sport_type"":3,""duration"":1464,""distance"":1980,""calories"":173,""max_pace"":0,""min_pace"":232,""avg_pace"":1348,""steps"":960,""max_cadence"":0,""avg_cadence"":39,""avg_hrm"":111,""max_hrm"":156,""min_hrm"":66,""train_effect"":15}",1700589415
6503113837,xiaomisports_app,indoor_fitness,1682531209,indoor_fitness,"{""time"":1682531209,""timezone"":-12,""version"":1,""start_time"":1682531209,""end_time"":1682533912,""proto_type"":8,""sport_type"":399,""duration"":2703,""calories"":416,""avg_hrm"":128,""max_hrm"":166,""min_hrm"":86,""train_effect"":26}",1700589413
6503113837,xiaomisports_app,indoor_running,1682533946,running,"{""time"":1682533946,""timezone"":-12,""version"":1,""start_time"":1682533946,""end_time"":1682534273,""proto_type"":3,""sport_type"":3,""duration"":327,""distance"":450,""calories"":43,""max_pace"":0,""min_pace"":448,""avg_pace"":712,""steps"":345,""max_cadence"":0,""avg_cadence"":63,""avg_hrm"":121,""max_hrm"":133,""min_hrm"":101,""train_effect"":3}",1700589413
6503113837,xiaomisports_app,indoor_fitness,1682621178,indoor_fitness,"{""time"":1682621178,""timezone"":-12,""version"":1,""start_time"":1682621178,""end_time"":1682624396,""proto_type"":8,""sport_type"":399,""duration"":3218,""calories"":393,""avg_hrm"":113,""max_hrm"":151,""min_hrm"":87,""train_effect"":16}",1700589413
6503113837,xiaomisports_app,indoor_running,1682624446,running,"{""time"":1682624446,""timezone"":-12,""version"":1,""start_time"":1682624446,""end_time"":1682625359,""proto_type"":3,""sport_type"":3,""duration"":913,""distance"":590,""calories"":99,""max_pace"":0,""min_pace"":288,""avg_pace"":1538,""steps"":520,""max_cadence"":0,""avg_cadence"":34,""avg_hrm"":108,""max_hrm"":147,""min_hrm"":92,""train_effect"":11}",1700589412
6503113837,xiaomisports_app,indoor_fitness,1683050179,indoor_fitness,"{""time"":1683050179,""timezone"":-12,""version"":1,""start_time"":1683050179,""end_time"":1683052625,""proto_type"":8,""sport_type"":399,""duration"":2446,""calories"":260,""avg_hrm"":105,""max_hrm"":132,""min_hrm"":81,""train_effect"":8}",1700589412
6503113837,xiaomisports_app,indoor_running,1683052651,running,"{""time"":1683052651,""timezone"":-12,""version"":1,""start_time"":1683052651,""end_time"":1683053858,""proto_type"":3,""sport_type"":3,""duration"":1207,""distance"":1840,""calories"":191,""max_pace"":0,""min_pace"":318,""avg_pace"":1436,""steps"":801,""max_cadence"":0,""avg_cadence"":40,""avg_hrm"":131,""max_hrm"":178,""min_hrm"":75,""train_effect"":26}",1700589411
6503113837,xiaomisports_app,indoor_fitness,1683226297,indoor_fitness,"{""time"":1683226297,""timezone"":-12,""version"":1,""start_time"":1683226297,""end_time"":1683227945,""proto_type"":8,""sport_type"":399,""duration"":1648,""calories"":244,""avg_hrm"":126,""max_hrm"":147,""min_hrm"":85,""train_effect"":22}",1700589411
6503113837,xiaomisports_app,indoor_fitness,1683565868,indoor_fitness,"{""time"":1683565868,""timezone"":-12,""version"":1,""start_time"":1683565868,""end_time"":1683569030,""proto_type"":8,""sport_type"":399,""duration"":3162,""calories"":403,""avg_hrm"":116,""max_hrm"":153,""min_hrm"":81,""train_effect"":21}",1700589410
6503113837,xiaomisports_app,indoor_running,1683569061,running,"{""time"":1683569061,""timezone"":-12,""version"":1,""start_time"":1683569061,""end_time"":1683570859,""proto_type"":3,""sport_type"":3,""duration"":1798,""distance"":1950,""calories"":282,""max_pace"":0,""min_pace"":355,""avg_pace"":1878,""steps"":876,""max_cadence"":0,""avg_cadence"":29,""avg_hrm"":131,""max_hrm"":155,""min_hrm"":98,""train_effect"":28}",1700589410
6503113837,xiaomisports_app,indoor_fitness,1683640337,indoor_fitness,"{""time"":1683640337,""timezone"":-12,""version"":1,""start_time"":1683640337,""end_time"":1683642966,""proto_type"":8,""sport_type"":399,""duration"":2629,""calories"":349,""avg_hrm"":118,""max_hrm"":145,""min_hrm"":88,""train_effect"":20}",1700589410
6503113837,xiaomisports_app,indoor_running,1683643040,running,"{""time"":1683643040,""timezone"":-12,""version"":1,""start_time"":1683643040,""end_time"":1683644811,""proto_type"":3,""sport_type"":3,""duration"":1771,""distance"":3450,""calories"":321,""max_pace"":0,""min_pace"":240,""avg_pace"":714,""steps"":2235,""max_cadence"":0,""avg_cadence"":76,""avg_hrm"":143,""max_hrm"":181,""min_hrm"":97,""train_effect"":29}",1700589408
6503113837,xiaomisports_app,indoor_fitness,1683729154,indoor_fitness,"{""time"":1683729154,""timezone"":-12,""version"":1,""start_time"":1683729154,""end_time"":1683731318,""proto_type"":8,""sport_type"":399,""duration"":2164,""calories"":294,""avg_hrm"":120,""max_hrm"":153,""min_hrm"":72,""train_effect"":21}",1700589407
6503113837,xiaomisports_app,indoor_fitness,1683819366,indoor_fitness,"{""time"":1683819366,""timezone"":-12,""version"":1,""start_time"":1683819366,""end_time"":1683822408,""proto_type"":8,""sport_type"":399,""duration"":3042,""calories"":366,""avg_hrm"":112,""max_hrm"":140,""min_hrm"":69,""train_effect"":18}",1700589407
6503113837,xiaomisports_app,indoor_fitness,1683906810,indoor_fitness,"{""time"":1683906810,""timezone"":-12,""version"":1,""start_time"":1683906810,""end_time"":1683909545,""proto_type"":8,""sport_type"":399,""duration"":2734,""calories"":321,""avg_hrm"":111,""max_hrm"":136,""min_hrm"":82,""train_effect"":14}",1700589407
6503113837,xiaomisports_app,indoor_running,1683909698,running,"{""time"":1683909698,""timezone"":-12,""version"":1,""start_time"":1683909698,""end_time"":1683911528,""proto_type"":3,""sport_type"":3,""duration"":1830,""distance"":3380,""calories"":351,""max_pace"":0,""min_pace"":239,""avg_pace"":440,""steps"":3370,""max_cadence"":0,""avg_cadence"":110,""avg_hrm"":148,""max_hrm"":181,""min_hrm"":106,""train_effect"":31}",1700589406
6503113837,xiaomisports_app,indoor_fitness,1684165126,indoor_fitness,"{""time"":1684165126,""timezone"":-12,""version"":1,""start_time"":1684165126,""end_time"":1684168447,""proto_type"":8,""sport_type"":399,""duration"":3321,""calories"":511,""avg_hrm"":129,""max_hrm"":164,""min_hrm"":95,""train_effect"":28}",1700589406
6503113837,xiaomisports_app,indoor_fitness,1684250518,indoor_fitness,"{""time"":1684250518,""timezone"":-12,""version"":1,""start_time"":1684250518,""end_time"":1684252355,""proto_type"":8,""sport_type"":399,""duration"":1837,""calories"":171,""avg_hrm"":99,""max_hrm"":130,""min_hrm"":68,""train_effect"":4}",1700589405
6503113837,xiaomisports_app,indoor_running,1684252367,running,"{""time"":1684252367,""timezone"":-12,""version"":1,""start_time"":1684252367,""end_time"":1684252959,""proto_type"":3,""sport_type"":3,""duration"":592,""distance"":610,""calories"":73,""max_pace"":0,""min_pace"":263,""avg_pace"":968,""steps"":590,""max_cadence"":0,""avg_cadence"":60,""avg_hrm"":114,""max_hrm"":125,""min_hrm"":104,""train_effect"":5}",1700589405
6503113837,xiaomisports_app,indoor_fitness,1684340008,indoor_fitness,"{""time"":1684340008,""timezone"":-12,""version"":1,""start_time"":1684340008,""end_time"":1684343154,""proto_type"":8,""sport_type"":399,""duration"":3145,""calories"":437,""avg_hrm"":121,""max_hrm"":146,""min_hrm"":90,""train_effect"":20}",1700589405
6503113837,xiaomisports_app,indoor_fitness,1684512614,indoor_fitness,"{""time"":1684512614,""timezone"":-12,""version"":1,""start_time"":1684512614,""end_time"":1684515774,""proto_type"":8,""sport_type"":399,""duration"":3160,""calories"":374,""avg_hrm"":111,""max_hrm"":150,""min_hrm"":73,""train_effect"":20}",1700589404
6503113837,xiaomisports_app,indoor_riding,1684515810,indoor_riding,"{""time"":1684515810,""timezone"":-12,""version"":1,""start_time"":1684515810,""end_time"":1684515926,""proto_type"":7,""sport_type"":7,""duration"":116,""calories"":8,""avg_hrm"":89,""max_hrm"":103,""min_hrm"":74}",1700589403
6503113837,xiaomisports_app,indoor_fitness,1684773239,indoor_fitness,"{""time"":1684773239,""timezone"":-12,""version"":1,""start_time"":1684773239,""end_time"":1684777400,""proto_type"":8,""sport_type"":399,""duration"":4160,""calories"":492,""avg_hrm"":111,""max_hrm"":146,""min_hrm"":78,""train_effect"":18}",1700589402
6503113837,xiaomisports_app,indoor_running,1684777432,running,"{""time"":1684777432,""timezone"":-12,""version"":1,""start_time"":1684777432,""end_time"":1684778630,""proto_type"":3,""sport_type"":3,""duration"":1198,""distance"":1010,""calories"":180,""max_pace"":0,""min_pace"":245,""avg_pace"":1185,""steps"":1031,""max_cadence"":0,""avg_cadence"":52,""avg_hrm"":128,""max_hrm"":183,""min_hrm"":91,""train_effect"":23}",1700589402
6503113837,xiaomisports_app,indoor_fitness,1684953652,indoor_fitness,"{""time"":1684953652,""timezone"":-12,""version"":1,""start_time"":1684953652,""end_time"":1684956484,""proto_type"":8,""sport_type"":399,""duration"":2832,""calories"":333,""avg_hrm"":111,""max_hrm"":140,""min_hrm"":82,""train_effect"":15}",1700589401
6503113837,xiaomisports_app,indoor_fitness,1685023842,indoor_fitness,"{""time"":1685023842,""timezone"":-12,""version"":1,""start_time"":1685023842,""end_time"":1685026065,""proto_type"":8,""sport_type"":399,""duration"":2223,""calories"":329,""avg_hrm"":126,""max_hrm"":173,""min_hrm"":83,""train_effect"":26}",1700589401
6503113837,xiaomisports_app,indoor_fitness,1685383769,indoor_fitness,"{""time"":1685383769,""timezone"":-12,""version"":1,""start_time"":1685383769,""end_time"":1685391922,""proto_type"":8,""sport_type"":399,""duration"":8153,""calories"":519,""avg_hrm"":115,""max_hrm"":158,""min_hrm"":84,""train_effect"":21}",1700589401
6503113837,xiaomisports_app,indoor_fitness,1685472862,indoor_fitness,"{""time"":1685472862,""timezone"":-12,""version"":1,""start_time"":1685472862,""end_time"":1685474864,""proto_type"":8,""sport_type"":399,""duration"":2002,""calories"":308,""avg_hrm"":129,""max_hrm"":163,""min_hrm"":97,""train_effect"":26}",1700589400
6503113837,xiaomisports_app,indoor_fitness,1685988613,indoor_fitness,"{""time"":1685988613,""timezone"":-12,""version"":1,""start_time"":1685988613,""end_time"":1685991172,""proto_type"":8,""sport_type"":399,""duration"":2559,""calories"":337,""avg_hrm"":118,""max_hrm"":155,""min_hrm"":81,""train_effect"":23}",1700589400
6503113837,xiaomisports_app,indoor_fitness,1686588196,indoor_fitness,"{""time"":1686588196,""timezone"":-12,""version"":1,""start_time"":1686588196,""end_time"":1686590563,""proto_type"":8,""sport_type"":399,""duration"":2366,""calories"":234,""avg_hrm"":102,""max_hrm"":144,""min_hrm"":61,""train_effect"":13}",1700589399
6503113837,xiaomisports_app,indoor_fitness,1687198093,indoor_fitness,"{""time"":1687198093,""timezone"":-12,""version"":1,""start_time"":1687198093,""end_time"":1687201721,""proto_type"":8,""sport_type"":399,""duration"":3628,""calories"":534,""avg_hrm"":126,""max_hrm"":161,""min_hrm"":93,""train_effect"":29}",1700589399
6503113837,xiaomisports_app,indoor_fitness,1687364786,indoor_fitness,"{""time"":1687364786,""timezone"":-12,""version"":1,""start_time"":1687364786,""end_time"":1687368166,""proto_type"":8,""sport_type"":399,""duration"":3380,""calories"":512,""avg_hrm"":128,""max_hrm"":167,""min_hrm"":89,""train_effect"":29}",1700589397
6503113837,xiaomisports_app,indoor_running,1687368204,running,"{""time"":1687368204,""timezone"":-12,""version"":1,""start_time"":1687368204,""end_time"":1687369720,""proto_type"":3,""sport_type"":3,""duration"":1516,""distance"":1660,""calories"":199,""max_pace"":0,""min_pace"":314,""avg_pace"":911,""steps"":1665,""max_cadence"":0,""avg_cadence"":66,""avg_hrm"":119,""max_hrm"":182,""min_hrm"":71,""train_effect"":32}",1700589397
6503113837,xiaomisports_app,indoor_fitness,1687456651,indoor_fitness,"{""time"":1687456651,""timezone"":-12,""version"":1,""start_time"":1687456651,""end_time"":1687458956,""proto_type"":8,""sport_type"":399,""duration"":2305,""calories"":362,""avg_hrm"":132,""max_hrm"":172,""min_hrm"":97,""train_effect"":31}",1700589396
6503113837,xiaomisports_app,indoor_fitness,1687544299,indoor_fitness,"{""time"":1687544299,""timezone"":-12,""version"":1,""start_time"":1687544299,""end_time"":1687549714,""proto_type"":8,""sport_type"":399,""duration"":5415,""calories"":657,""avg_hrm"":113,""max_hrm"":146,""min_hrm"":84,""train_effect"":20}",1700589396
6503113837,xiaomisports_app,indoor_fitness,1687806628,indoor_fitness,"{""time"":1687806628,""timezone"":-12,""version"":1,""start_time"":1687806628,""end_time"":1687811832,""proto_type"":8,""sport_type"":399,""duration"":5204,""calories"":656,""avg_hrm"":115,""max_hrm"":146,""min_hrm"":81,""train_effect"":23}",1700589396
6503113837,xiaomisports_app,indoor_fitness,1688063654,indoor_fitness,"{""time"":1688063654,""timezone"":-12,""version"":1,""start_time"":1688063654,""end_time"":1688066793,""proto_type"":8,""sport_type"":399,""duration"":3139,""calories"":377,""avg_hrm"":112,""max_hrm"":147,""min_hrm"":72,""train_effect"":21}",1700589395
6503113837,xiaomisports_app,indoor_running,1688066808,running,"{""time"":1688066808,""timezone"":-12,""version"":1,""start_time"":1688066808,""end_time"":1688067464,""proto_type"":3,""sport_type"":3,""duration"":656,""distance"":600,""calories"":116,""max_pace"":0,""min_pace"":247,""avg_pace"":1086,""steps"":649,""max_cadence"":0,""avg_cadence"":59,""avg_hrm"":141,""max_hrm"":160,""min_hrm"":93,""train_effect"":23}",1700589395
6503113837,xiaomisports_app,indoor_fitness,1688148565,indoor_fitness,"{""time"":1688148565,""timezone"":-12,""version"":1,""start_time"":1688148565,""end_time"":1688150484,""proto_type"":8,""sport_type"":399,""duration"":1919,""calories"":268,""avg_hrm"":122,""max_hrm"":155,""min_hrm"":84,""train_effect"":23}",1700589394
6503113837,xiaomisports_app,indoor_fitness,1688686341,indoor_fitness,"{""time"":1688686341,""timezone"":-12,""version"":1,""start_time"":1688686341,""end_time"":1688686348,""proto_type"":8,""sport_type"":399,""duration"":7,""calories"":1,""avg_hrm"":0,""max_hrm"":0,""min_hrm"":0}",1700589394
6503113837,xiaomisports_app,indoor_fitness,1690219447,indoor_fitness,"{""time"":1690219447,""timezone"":-12,""version"":1,""start_time"":1690219447,""end_time"":1690223025,""proto_type"":8,""sport_type"":399,""duration"":3578,""calories"":442,""avg_hrm"":114,""max_hrm"":146,""min_hrm"":79,""train_effect"":21}",1700589393
6503113837,xiaomisports_app,indoor_running,1690223060,running,"{""time"":1690223060,""timezone"":-12,""version"":1,""start_time"":1690223060,""end_time"":1690223498,""proto_type"":3,""sport_type"":3,""duration"":438,""distance"":860,""calories"":45,""max_pace"":0,""min_pace"":322,""avg_pace"":503,""steps"":844,""max_cadence"":0,""avg_cadence"":115,""avg_hrm"":103,""max_hrm"":112,""min_hrm"":87,""train_effect"":9}",1700589392
6503113837,xiaomisports_app,indoor_fitness,1690312698,indoor_fitness,"{""time"":1690312698,""timezone"":-12,""version"":1,""start_time"":1690312698,""end_time"":1690315029,""proto_type"":8,""sport_type"":399,""duration"":2331,""calories"":288,""avg_hrm"":114,""max_hrm"":139,""min_hrm"":64,""train_effect"":20}",1700589391
6503113837,xiaomisports_app,indoor_fitness,1690387398,indoor_fitness,"{""time"":1690387398,""timezone"":-12,""version"":1,""start_time"":1690387398,""end_time"":1690390570,""proto_type"":8,""sport_type"":399,""duration"":3172,""calories"":543,""avg_hrm"":138,""max_hrm"":172,""min_hrm"":53,""train_effect"":35}",1700589391
6503113837,xiaomisports_app,indoor_fitness,1692036256,indoor_fitness,"{""time"":1692036256,""timezone"":-12,""version"":1,""start_time"":1692036256,""end_time"":1692038164,""proto_type"":8,""sport_type"":399,""duration"":1907,""calories"":214,""avg_hrm"":109,""max_hrm"":134,""min_hrm"":89,""train_effect"":12}",1700589391
6503113837,xiaomisports_app,indoor_running,1692038176,running,"{""time"":1692038176,""timezone"":-12,""version"":1,""start_time"":1692038176,""end_time"":1692039656,""proto_type"":3,""sport_type"":3,""duration"":1480,""distance"":2360,""calories"":232,""max_pace"":0,""min_pace"":423,""avg_pace"":626,""steps"":2305,""max_cadence"":0,""avg_cadence"":93,""avg_hrm"":131,""max_hrm"":142,""min_hrm"":107,""train_effect"":20}",1700589390
6503113837,xiaomisports_app,indoor_running,1692559995,running,"{""time"":1692559995,""timezone"":-12,""version"":1,""start_time"":1692559995,""end_time"":1692560020,""proto_type"":3,""sport_type"":3,""duration"":25,""distance"":0,""calories"":1,""max_pace"":0,""min_pace"":0,""avg_pace"":0,""steps"":0,""max_cadence"":0,""avg_cadence"":0,""avg_hrm"":92,""max_hrm"":95,""min_hrm"":92}",1700589390
6503113837,xiaomisports_app,indoor_fitness,1694461512,indoor_fitness,"{""time"":1694461512,""timezone"":-12,""version"":1,""start_time"":1694461512,""end_time"":1694463652,""proto_type"":8,""sport_type"":399,""duration"":2140,""calories"":269,""avg_hrm"":116,""max_hrm"":144,""min_hrm"":58,""train_effect"":21}",1700589389
6503113837,xiaomisports_app,indoor_running,1694463717,running,"{""time"":1694463717,""timezone"":-12,""version"":1,""start_time"":1694463717,""end_time"":1694464691,""proto_type"":3,""sport_type"":3,""duration"":974,""distance"":1690,""calories"":167,""max_pace"":0,""min_pace"":367,""avg_pace"":1059,""steps"":864,""max_cadence"":0,""avg_cadence"":53,""avg_hrm"":139,""max_hrm"":151,""min_hrm"":113,""train_effect"":23}",1700589389
6503113837,xiaomisports_app,indoor_fitness,1700514034,indoor_fitness,"{""time"":1700514034,""timezone"":-12,""version"":1,""start_time"":1700514034,""end_time"":1700515236,""proto_type"":8,""sport_type"":399,""duration"":1202,""calories"":144,""avg_hrm"":111,""max_hrm"":140,""min_hrm"":95,""train_effect"":11}",1700589389
6503113837,xiaomisports_app,indoor_running,1700515244,running,"{""time"":1700515244,""timezone"":-12,""version"":1,""start_time"":1700515244,""end_time"":1700516758,""proto_type"":3,""sport_type"":3,""duration"":1514,""distance"":2710,""calories"":303,""max_pace"":0,""min_pace"":415,""avg_pace"":556,""steps"":2676,""max_cadence"":0,""avg_cadence"":106,""avg_hrm"":151,""max_hrm"":179,""min_hrm"":93,""train_effect"":31}",1700589388
